DesignName,ParticipantID,TrialID,Block1,Block2,Block,Dir,Size,NbDraw,NbAngle
MultiDrawMultiAngle,3,409,1,25,1,SW_NW,2,2,2
MultiDrawMultiAngle,3,410,1,26,1,NE_SE,3,2,2
MultiDrawMultiAngle,3,411,1,27,1,N_E,4,1,2
MultiDrawMultiAngle,3,412,1,28,1,NE_SE,1,2,1
MultiDrawMultiAngle,3,413,1,29,1,S_W,3,1,1
MultiDrawMultiAngle,3,414,1,30,1,S_W,3,2,2
MultiDrawMultiAngle,3,415,1,31,1,S_W,4,2,1
MultiDrawMultiAngle,3,416,1,32,1,NE_SE,3,2,1
MultiDrawMultiAngle,3,417,1,33,1,N_E,1,2,1
MultiDrawMultiAngle,3,418,1,34,1,SW_NW,4,1,2
MultiDrawMultiAngle,3,419,1,35,1,S_W,2,2,2
MultiDrawMultiAngle,3,420,1,36,1,SW_NW,2,2,1
MultiDrawMultiAngle,3,421,1,37,1,N_E,1,1,1
MultiDrawMultiAngle,3,422,1,38,1,SW_NW,1,1,2
MultiDrawMultiAngle,3,423,1,39,1,NE_SE,2,1,1
MultiDrawMultiAngle,3,424,1,40,1,S_W,1,1,2
MultiDrawMultiAngle,3,425,1,41,1,SW_NW,3,1,1
MultiDrawMultiAngle,3,426,1,42,1,NE_SE,1,1,1
MultiDrawMultiAngle,3,427,1,43,1,S_W,4,2,2
MultiDrawMultiAngle,3,428,1,44,1,S_W,1,2,1
MultiDrawMultiAngle,3,429,1,45,1,N_E,3,2,2
MultiDrawMultiAngle,3,430,1,46,1,S_W,2,1,1
MultiDrawMultiAngle,3,431,1,47,1,N_E,3,1,1
MultiDrawMultiAngle,3,432,1,48,1,N_E,4,2,1
MultiDrawMultiAngle,3,433,1,49,1,N_E,4,1,1
MultiDrawMultiAngle,3,434,1,50,1,N_E,2,2,1
MultiDrawMultiAngle,3,435,1,51,1,NE_SE,4,1,2
MultiDrawMultiAngle,3,436,1,52,1,SW_NW,2,1,1
MultiDrawMultiAngle,3,437,1,53,1,NE_SE,1,2,2
MultiDrawMultiAngle,3,438,1,54,1,SW_NW,4,2,1
MultiDrawMultiAngle,3,439,1,55,1,SW_NW,4,2,2
MultiDrawMultiAngle,3,440,1,56,1,SW_NW,1,2,2
MultiDrawMultiAngle,3,441,1,57,1,S_W,3,2,1
MultiDrawMultiAngle,3,442,1,58,1,NE_SE,2,2,1
MultiDrawMultiAngle,3,443,1,59,1,NE_SE,4,2,2
MultiDrawMultiAngle,3,444,1,60,1,NE_SE,4,1,1
MultiDrawMultiAngle,3,445,1,61,1,S_W,4,1,1
MultiDrawMultiAngle,3,446,1,62,1,N_E,4,2,2
MultiDrawMultiAngle,3,447,1,63,1,S_W,4,1,2
MultiDrawMultiAngle,3,448,1,64,1,NE_SE,4,2,1
MultiDrawMultiAngle,3,449,2,1,2,SW_NW,1,1,1
MultiDrawMultiAngle,3,450,2,2,2,SW_NW,2,1,2
MultiDrawMultiAngle,3,451,2,3,2,NE_SE,2,2,2
MultiDrawMultiAngle,3,452,2,4,2,S_W,2,2,1
MultiDrawMultiAngle,3,453,2,5,2,NE_SE,3,1,1
MultiDrawMultiAngle,3,454,2,6,2,SW_NW,3,2,1
MultiDrawMultiAngle,3,455,2,7,2,NE_SE,2,1,2
MultiDrawMultiAngle,3,456,2,8,2,SW_NW,3,2,2
MultiDrawMultiAngle,3,457,2,9,2,NE_SE,1,1,2
MultiDrawMultiAngle,3,458,2,10,2,SW_NW,1,2,1
MultiDrawMultiAngle,3,459,2,11,2,SW_NW,4,1,1
MultiDrawMultiAngle,3,460,2,12,2,SW_NW,3,1,2
MultiDrawMultiAngle,3,461,2,13,2,N_E,1,1,2
MultiDrawMultiAngle,3,462,2,14,2,S_W,3,1,2
MultiDrawMultiAngle,3,463,2,15,2,N_E,1,2,2
MultiDrawMultiAngle,3,464,2,16,2,N_E,2,1,1
MultiDrawMultiAngle,3,465,2,17,2,N_E,3,2,1
MultiDrawMultiAngle,3,466,2,18,2,S_W,1,1,1
MultiDrawMultiAngle,3,467,2,19,2,NE_SE,3,1,2
MultiDrawMultiAngle,3,468,2,20,2,N_E,2,1,2
MultiDrawMultiAngle,3,469,2,21,2,S_W,1,2,2
MultiDrawMultiAngle,3,470,2,22,2,S_W,2,1,2
MultiDrawMultiAngle,3,471,2,23,2,N_E,2,2,2
MultiDrawMultiAngle,3,472,2,24,2,N_E,3,1,2
MultiDrawMultiAngle,3,473,2,25,2,SW_NW,2,2,2
MultiDrawMultiAngle,3,474,2,26,2,NE_SE,3,2,2
MultiDrawMultiAngle,3,475,2,27,2,N_E,4,1,2
MultiDrawMultiAngle,3,476,2,28,2,NE_SE,1,2,1
MultiDrawMultiAngle,3,477,2,29,2,S_W,3,1,1
MultiDrawMultiAngle,3,478,2,30,2,S_W,3,2,2
MultiDrawMultiAngle,3,479,2,31,2,S_W,4,2,1
MultiDrawMultiAngle,3,480,2,32,2,NE_SE,3,2,1
MultiDrawMultiAngle,3,481,2,33,2,N_E,1,2,1
MultiDrawMultiAngle,3,482,2,34,2,SW_NW,4,1,2
MultiDrawMultiAngle,3,483,2,35,2,S_W,2,2,2
MultiDrawMultiAngle,3,484,2,36,2,SW_NW,2,2,1
MultiDrawMultiAngle,3,485,2,37,2,N_E,1,1,1
MultiDrawMultiAngle,3,486,2,38,2,SW_NW,1,1,2
MultiDrawMultiAngle,3,487,2,39,2,NE_SE,2,1,1
MultiDrawMultiAngle,3,488,2,40,2,S_W,1,1,2
MultiDrawMultiAngle,3,489,2,41,2,SW_NW,3,1,1
MultiDrawMultiAngle,3,490,2,42,2,NE_SE,1,1,1
MultiDrawMultiAngle,3,491,2,43,2,S_W,4,2,2
MultiDrawMultiAngle,3,492,2,44,2,S_W,1,2,1
MultiDrawMultiAngle,3,493,2,45,2,N_E,3,2,2
MultiDrawMultiAngle,3,494,2,46,2,S_W,2,1,1
MultiDrawMultiAngle,3,495,2,47,2,N_E,3,1,1
MultiDrawMultiAngle,3,496,2,48,2,N_E,4,2,1
MultiDrawMultiAngle,3,497,2,49,2,N_E,4,1,1
MultiDrawMultiAngle,3,498,2,50,2,N_E,2,2,1
MultiDrawMultiAngle,3,499,2,51,2,NE_SE,4,1,2
MultiDrawMultiAngle,3,500,2,52,2,SW_NW,2,1,1
MultiDrawMultiAngle,3,501,2,53,2,NE_SE,1,2,2
MultiDrawMultiAngle,3,502,2,54,2,SW_NW,4,2,1
MultiDrawMultiAngle,3,503,2,55,2,SW_NW,4,2,2
MultiDrawMultiAngle,3,504,2,56,2,SW_NW,1,2,2
MultiDrawMultiAngle,3,505,2,57,2,S_W,3,2,1
MultiDrawMultiAngle,3,506,2,58,2,NE_SE,2,2,1
MultiDrawMultiAngle,3,507,2,59,2,NE_SE,4,2,2
MultiDrawMultiAngle,3,508,2,60,2,NE_SE,4,1,1
MultiDrawMultiAngle,3,509,2,61,2,S_W,4,1,1
MultiDrawMultiAngle,3,510,2,62,2,N_E,4,2,2
MultiDrawMultiAngle,3,511,2,63,2,S_W,4,1,2
MultiDrawMultiAngle,3,512,2,64,2,NE_SE,4,2,1
MultiDrawMultiAngle,3,513,3,1,3,SW_NW,1,1,1
MultiDrawMultiAngle,3,514,3,2,3,SW_NW,2,1,2
MultiDrawMultiAngle,3,515,3,3,3,NE_SE,2,2,2
MultiDrawMultiAngle,3,516,3,4,3,S_W,2,2,1
MultiDrawMultiAngle,3,517,3,5,3,NE_SE,3,1,1
MultiDrawMultiAngle,3,518,3,6,3,SW_NW,3,2,1
MultiDrawMultiAngle,3,519,3,7,3,NE_SE,2,1,2
MultiDrawMultiAngle,3,520,3,8,3,SW_NW,3,2,2
MultiDrawMultiAngle,3,521,3,9,3,NE_SE,1,1,2
MultiDrawMultiAngle,3,522,3,10,3,SW_NW,1,2,1
MultiDrawMultiAngle,3,523,3,11,3,SW_NW,4,1,1
MultiDrawMultiAngle,3,524,3,12,3,SW_NW,3,1,2
MultiDrawMultiAngle,3,525,3,13,3,N_E,1,1,2
MultiDrawMultiAngle,3,526,3,14,3,S_W,3,1,2
MultiDrawMultiAngle,3,527,3,15,3,N_E,1,2,2
MultiDrawMultiAngle,3,528,3,16,3,N_E,2,1,1
MultiDrawMultiAngle,3,529,3,17,3,N_E,3,2,1
MultiDrawMultiAngle,3,530,3,18,3,S_W,1,1,1
MultiDrawMultiAngle,3,531,3,19,3,NE_SE,3,1,2
MultiDrawMultiAngle,3,532,3,20,3,N_E,2,1,2
MultiDrawMultiAngle,3,533,3,21,3,S_W,1,2,2
MultiDrawMultiAngle,3,534,3,22,3,S_W,2,1,2
MultiDrawMultiAngle,3,535,3,23,3,N_E,2,2,2
MultiDrawMultiAngle,3,536,3,24,3,N_E,3,1,2
MultiDrawMultiAngle,3,537,3,25,3,SW_NW,2,2,2
MultiDrawMultiAngle,3,538,3,26,3,NE_SE,3,2,2
MultiDrawMultiAngle,3,539,3,27,3,N_E,4,1,2
MultiDrawMultiAngle,3,540,3,28,3,NE_SE,1,2,1
MultiDrawMultiAngle,3,541,3,29,3,S_W,3,1,1
MultiDrawMultiAngle,3,542,3,30,3,S_W,3,2,2
MultiDrawMultiAngle,3,543,3,31,3,S_W,4,2,1
MultiDrawMultiAngle,3,544,3,32,3,NE_SE,3,2,1
MultiDrawMultiAngle,3,545,3,33,3,N_E,1,2,1
MultiDrawMultiAngle,3,546,3,34,3,SW_NW,4,1,2
MultiDrawMultiAngle,3,547,3,35,3,S_W,2,2,2
MultiDrawMultiAngle,3,548,3,36,3,SW_NW,2,2,1
MultiDrawMultiAngle,3,549,3,37,3,N_E,1,1,1
MultiDrawMultiAngle,3,550,3,38,3,SW_NW,1,1,2
MultiDrawMultiAngle,3,551,3,39,3,NE_SE,2,1,1
MultiDrawMultiAngle,3,552,3,40,3,S_W,1,1,2
MultiDrawMultiAngle,3,553,3,41,3,SW_NW,3,1,1
MultiDrawMultiAngle,3,554,3,42,3,NE_SE,1,1,1
MultiDrawMultiAngle,3,555,3,43,3,S_W,4,2,2
MultiDrawMultiAngle,3,556,3,44,3,S_W,1,2,1
MultiDrawMultiAngle,3,557,3,45,3,N_E,3,2,2
MultiDrawMultiAngle,3,558,3,46,3,S_W,2,1,1
MultiDrawMultiAngle,3,559,3,47,3,N_E,3,1,1
MultiDrawMultiAngle,3,560,3,48,3,N_E,4,2,1
MultiDrawMultiAngle,3,561,3,49,3,N_E,4,1,1
MultiDrawMultiAngle,3,562,3,50,3,N_E,2,2,1
MultiDrawMultiAngle,3,563,3,51,3,NE_SE,4,1,2
MultiDrawMultiAngle,3,564,3,52,3,SW_NW,2,1,1
MultiDrawMultiAngle,3,565,3,53,3,NE_SE,1,2,2
MultiDrawMultiAngle,3,566,3,54,3,SW_NW,4,2,1
MultiDrawMultiAngle,3,567,3,55,3,SW_NW,4,2,2
MultiDrawMultiAngle,3,568,3,56,3,SW_NW,1,2,2
MultiDrawMultiAngle,3,569,3,57,3,S_W,3,2,1
MultiDrawMultiAngle,3,570,3,58,3,NE_SE,2,2,1
MultiDrawMultiAngle,3,571,3,59,3,NE_SE,4,2,2
MultiDrawMultiAngle,3,572,3,60,3,NE_SE,4,1,1
MultiDrawMultiAngle,3,573,3,61,3,S_W,4,1,1
MultiDrawMultiAngle,3,574,3,62,3,N_E,4,2,2
MultiDrawMultiAngle,3,575,3,63,3,S_W,4,1,2
MultiDrawMultiAngle,3,576,3,64,3,NE_SE,4,2,1
MultiDrawMultiAngle,4,577,1,1,1,SW_NW,1,1,2
MultiDrawMultiAngle,4,578,1,2,1,SW_NW,2,2,1
MultiDrawMultiAngle,4,579,1,3,1,NE_SE,3,1,1
MultiDrawMultiAngle,4,580,1,4,1,S_W,2,2,2
MultiDrawMultiAngle,4,581,1,5,1,NE_SE,3,1,2
MultiDrawMultiAngle,4,582,1,6,1,SW_NW,3,2,2
MultiDrawMultiAngle,4,583,1,7,1,NE_SE,2,2,1
MultiDrawMultiAngle,4,584,1,8,1,SW_NW,4,1,1
MultiDrawMultiAngle,4,585,1,9,1,NE_SE,1,2,1
MultiDrawMultiAngle,4,586,1,10,1,SW_NW,1,2,2
MultiDrawMultiAngle,4,587,1,11,1,SW_NW,4,1,2
MultiDrawMultiAngle,4,588,1,12,1,SW_NW,3,2,1
MultiDrawMultiAngle,4,589,1,13,1,N_E,1,2,1
MultiDrawMultiAngle,4,590,1,14,1,S_W,3,2,1
MultiDrawMultiAngle,4,591,1,15,1,N_E,2,1,1
MultiDrawMultiAngle,4,592,1,16,1,N_E,2,1,2
MultiDrawMultiAngle,4,593,1,17,1,N_E,3,2,2
MultiDrawMultiAngle,4,594,1,18,1,S_W,1,1,2
MultiDrawMultiAngle,4,595,1,19,1,NE_SE,3,2,1
MultiDrawMultiAngle,4,596,1,20,1,N_E,2,2,1
MultiDrawMultiAngle,4,597,1,21,1,S_W,2,1,1
MultiDrawMultiAngle,4,598,1,22,1,S_W,2,2,1
MultiDrawMultiAngle,4,599,1,23,1,N_E,3,1,1
MultiDrawMultiAngle,4,600,1,24,1,N_E,3,2,1
MultiDrawMultiAngle,4,601,1,25,1,SW_NW,3,1,1
MultiDrawMultiAngle,4,602,1,26,1,NE_SE,4,1,1
MultiDrawMultiAngle,4,603,1,27,1,N_E,4,2,1
MultiDrawMultiAngle,4,604,1,28,1,NE_SE,1,2,2
MultiDrawMultiAngle,4,605,1,29,1,S_W,3,1,2
MultiDrawMultiAngle,4,606,1,30,1,S_W,4,1,1
MultiDrawMultiAngle,4,607,1,31,1,S_W,4,2,2
MultiDrawMultiAngle,4,608,1,32,1,NE_SE,3,2,2
MultiDrawMultiAngle,4,609,1,33,1,N_E,1,2,2
MultiDrawMultiAngle,4,610,1,34,1,SW_NW,4,2,1
MultiDrawMultiAngle,4,611,1,35,1,S_W,3,1,1
MultiDrawMultiAngle,4,612,1,36,1,SW_NW,2,2,2
MultiDrawMultiAngle,4,613,1,37,1,N_E,1,1,2
MultiDrawMultiAngle,4,614,1,38,1,SW_NW,1,2,1
MultiDrawMultiAngle,4,615,1,39,1,NE_SE,2,1,2
MultiDrawMultiAngle,4,616,1,40,1,S_W,1,2,1
MultiDrawMultiAngle,4,617,1,41,1,SW_NW,3,1,2
MultiDrawMultiAngle,4,618,1,42,1,NE_SE,1,1,2
MultiDrawMultiAngle,4,619,1,43,1,NE_SE,1,1,1
MultiDrawMultiAngle,4,620,1,44,1,S_W,1,2,2
MultiDrawMultiAngle,4,621,1,45,1,N_E,4,1,1
MultiDrawMultiAngle,4,622,1,46,1,S_W,2,1,2
MultiDrawMultiAngle,4,623,1,47,1,N_E,3,1,2
MultiDrawMultiAngle,4,624,1,48,1,N_E,4,2,2
MultiDrawMultiAngle,4,625,1,49,1,N_E,4,1,2
MultiDrawMultiAngle,4,626,1,50,1,N_E,2,2,2
MultiDrawMultiAngle,4,627,1,51,1,NE_SE,4,2,1
MultiDrawMultiAngle,4,628,1,52,1,SW_NW,2,1,2
MultiDrawMultiAngle,4,629,1,53,1,NE_SE,2,1,1
MultiDrawMultiAngle,4,630,1,54,1,SW_NW,4,2,2
MultiDrawMultiAngle,4,631,1,55,1,N_E,1,1,1
MultiDrawMultiAngle,4,632,1,56,1,SW_NW,2,1,1
MultiDrawMultiAngle,4,633,1,57,1,S_W,3,2,2
MultiDrawMultiAngle,4,634,1,58,1,NE_SE,2,2,2
MultiDrawMultiAngle,4,635,1,59,1,SW_NW,1,1,1
MultiDrawMultiAngle,4,636,1,60,1,NE_SE,4,1,2
MultiDrawMultiAngle,4,637,1,61,1,S_W,4,1,2
MultiDrawMultiAngle,4,638,1,62,1,S_W,1,1,1
MultiDrawMultiAngle,4,639,1,63,1,S_W,4,2,1
MultiDrawMultiAngle,4,640,1,64,1,NE_SE,4,2,2
MultiDrawMultiAngle,4,641,2,1,2,SW_NW,1,1,2
MultiDrawMultiAngle,4,642,2,2,2,SW_NW,2,2,1
MultiDrawMultiAngle,4,643,2,3,2,NE_SE,3,1,1
MultiDrawMultiAngle,4,644,2,4,2,S_W,2,2,2
MultiDrawMultiAngle,4,645,2,5,2,NE_SE,3,1,2
MultiDrawMultiAngle,4,646,2,6,2,SW_NW,3,2,2
MultiDrawMultiAngle,4,647,2,7,2,NE_SE,2,2,1
MultiDrawMultiAngle,4,648,2,8,2,SW_NW,4,1,1
MultiDrawMultiAngle,4,649,2,9,2,NE_SE,1,2,1
MultiDrawMultiAngle,4,650,2,10,2,SW_NW,1,2,2
MultiDrawMultiAngle,4,651,2,11,2,SW_NW,4,1,2
MultiDrawMultiAngle,4,652,2,12,2,SW_NW,3,2,1
MultiDrawMultiAngle,4,653,2,13,2,N_E,1,2,1
MultiDrawMultiAngle,4,654,2,14,2,S_W,3,2,1
MultiDrawMultiAngle,4,655,2,15,2,N_E,2,1,1
MultiDrawMultiAngle,4,656,2,16,2,N_E,2,1,2
MultiDrawMultiAngle,4,657,2,17,2,N_E,3,2,2
MultiDrawMultiAngle,4,658,2,18,2,S_W,1,1,2
MultiDrawMultiAngle,4,659,2,19,2,NE_SE,3,2,1
MultiDrawMultiAngle,4,660,2,20,2,N_E,2,2,1
MultiDrawMultiAngle,4,661,2,21,2,S_W,2,1,1
MultiDrawMultiAngle,4,662,2,22,2,S_W,2,2,1
MultiDrawMultiAngle,4,663,2,23,2,N_E,3,1,1
MultiDrawMultiAngle,4,664,2,24,2,N_E,3,2,1
MultiDrawMultiAngle,4,665,2,25,2,SW_NW,3,1,1
MultiDrawMultiAngle,4,666,2,26,2,NE_SE,4,1,1
MultiDrawMultiAngle,4,667,2,27,2,N_E,4,2,1
MultiDrawMultiAngle,4,668,2,28,2,NE_SE,1,2,2
MultiDrawMultiAngle,4,669,2,29,2,S_W,3,1,2
MultiDrawMultiAngle,4,670,2,30,2,S_W,4,1,1
MultiDrawMultiAngle,4,671,2,31,2,S_W,4,2,2
MultiDrawMultiAngle,4,672,2,32,2,NE_SE,3,2,2
MultiDrawMultiAngle,4,673,2,33,2,N_E,1,2,2
MultiDrawMultiAngle,4,674,2,34,2,SW_NW,4,2,1
MultiDrawMultiAngle,4,675,2,35,2,S_W,3,1,1
MultiDrawMultiAngle,4,676,2,36,2,SW_NW,2,2,2
MultiDrawMultiAngle,4,677,2,37,2,N_E,1,1,2
MultiDrawMultiAngle,4,678,2,38,2,SW_NW,1,2,1
MultiDrawMultiAngle,4,679,2,39,2,NE_SE,2,1,2
MultiDrawMultiAngle,4,680,2,40,2,S_W,1,2,1
MultiDrawMultiAngle,4,681,2,41,2,SW_NW,3,1,2
MultiDrawMultiAngle,4,682,2,42,2,NE_SE,1,1,2
MultiDrawMultiAngle,4,683,2,43,2,NE_SE,1,1,1
MultiDrawMultiAngle,4,684,2,44,2,S_W,1,2,2
MultiDrawMultiAngle,4,685,2,45,2,N_E,4,1,1
MultiDrawMultiAngle,4,686,2,46,2,S_W,2,1,2
MultiDrawMultiAngle,4,687,2,47,2,N_E,3,1,2
MultiDrawMultiAngle,4,688,2,48,2,N_E,4,2,2
MultiDrawMultiAngle,4,689,2,49,2,N_E,4,1,2
MultiDrawMultiAngle,4,690,2,50,2,N_E,2,2,2
MultiDrawMultiAngle,4,691,2,51,2,NE_SE,4,2,1
MultiDrawMultiAngle,4,692,2,52,2,SW_NW,2,1,2
MultiDrawMultiAngle,4,693,2,53,2,NE_SE,2,1,1
MultiDrawMultiAngle,4,694,2,54,2,SW_NW,4,2,2
MultiDrawMultiAngle,4,695,2,55,2,N_E,1,1,1
MultiDrawMultiAngle,4,696,2,56,2,SW_NW,2,1,1
MultiDrawMultiAngle,4,697,2,57,2,S_W,3,2,2
MultiDrawMultiAngle,4,698,2,58,2,NE_SE,2,2,2
MultiDrawMultiAngle,4,699,2,59,2,SW_NW,1,1,1
MultiDrawMultiAngle,4,700,2,60,2,NE_SE,4,1,2
MultiDrawMultiAngle,4,701,2,61,2,S_W,4,1,2
MultiDrawMultiAngle,4,702,2,62,2,S_W,1,1,1
MultiDrawMultiAngle,4,703,2,63,2,S_W,4,2,1
MultiDrawMultiAngle,4,704,2,64,2,NE_SE,4,2,2
MultiDrawMultiAngle,4,705,3,1,3,SW_NW,1,1,2
MultiDrawMultiAngle,4,706,3,2,3,SW_NW,2,2,1
MultiDrawMultiAngle,4,707,3,3,3,NE_SE,3,1,1
MultiDrawMultiAngle,4,708,3,4,3,S_W,2,2,2
MultiDrawMultiAngle,4,709,3,5,3,NE_SE,3,1,2
MultiDrawMultiAngle,4,710,3,6,3,SW_NW,3,2,2
MultiDrawMultiAngle,4,711,3,7,3,NE_SE,2,2,1
MultiDrawMultiAngle,4,712,3,8,3,SW_NW,4,1,1
MultiDrawMultiAngle,4,713,3,9,3,NE_SE,1,2,1
MultiDrawMultiAngle,4,714,3,10,3,SW_NW,1,2,2
MultiDrawMultiAngle,4,715,3,11,3,SW_NW,4,1,2
MultiDrawMultiAngle,4,716,3,12,3,SW_NW,3,2,1
MultiDrawMultiAngle,4,717,3,13,3,N_E,1,2,1
MultiDrawMultiAngle,4,718,3,14,3,S_W,3,2,1
MultiDrawMultiAngle,4,719,3,15,3,N_E,2,1,1
MultiDrawMultiAngle,4,720,3,16,3,N_E,2,1,2
MultiDrawMultiAngle,4,721,3,17,3,N_E,3,2,2
MultiDrawMultiAngle,4,722,3,18,3,S_W,1,1,2
MultiDrawMultiAngle,4,723,3,19,3,NE_SE,3,2,1
MultiDrawMultiAngle,4,724,3,20,3,N_E,2,2,1
MultiDrawMultiAngle,4,725,3,21,3,S_W,2,1,1
MultiDrawMultiAngle,4,726,3,22,3,S_W,2,2,1
MultiDrawMultiAngle,4,727,3,23,3,N_E,3,1,1
MultiDrawMultiAngle,4,728,3,24,3,N_E,3,2,1
MultiDrawMultiAngle,4,729,3,25,3,SW_NW,3,1,1
MultiDrawMultiAngle,4,730,3,26,3,NE_SE,4,1,1
MultiDrawMultiAngle,4,731,3,27,3,N_E,4,2,1
MultiDrawMultiAngle,4,732,3,28,3,NE_SE,1,2,2
MultiDrawMultiAngle,4,733,3,29,3,S_W,3,1,2
MultiDrawMultiAngle,4,734,3,30,3,S_W,4,1,1
MultiDrawMultiAngle,4,735,3,31,3,S_W,4,2,2
MultiDrawMultiAngle,4,736,3,32,3,NE_SE,3,2,2
MultiDrawMultiAngle,4,737,3,33,3,N_E,1,2,2
MultiDrawMultiAngle,4,738,3,34,3,SW_NW,4,2,1
MultiDrawMultiAngle,4,739,3,35,3,S_W,3,1,1
MultiDrawMultiAngle,4,740,3,36,3,SW_NW,2,2,2
MultiDrawMultiAngle,4,741,3,37,3,N_E,1,1,2
MultiDrawMultiAngle,4,742,3,38,3,SW_NW,1,2,1
MultiDrawMultiAngle,4,743,3,39,3,NE_SE,2,1,2
MultiDrawMultiAngle,4,744,3,40,3,S_W,1,2,1
MultiDrawMultiAngle,4,745,3,41,3,SW_NW,3,1,2
MultiDrawMultiAngle,4,746,3,42,3,NE_SE,1,1,2
MultiDrawMultiAngle,4,747,3,43,3,NE_SE,1,1,1
MultiDrawMultiAngle,4,748,3,44,3,S_W,1,2,2
MultiDrawMultiAngle,4,749,3,45,3,N_E,4,1,1
MultiDrawMultiAngle,4,750,3,46,3,S_W,2,1,2
MultiDrawMultiAngle,4,751,3,47,3,N_E,3,1,2
MultiDrawMultiAngle,4,752,3,48,3,N_E,4,2,2
MultiDrawMultiAngle,4,753,3,49,3,N_E,4,1,2
MultiDrawMultiAngle,4,754,3,50,3,N_E,2,2,2
MultiDrawMultiAngle,4,755,3,51,3,NE_SE,4,2,1
MultiDrawMultiAngle,4,756,3,52,3,SW_NW,2,1,2
MultiDrawMultiAngle,4,757,3,53,3,NE_SE,2,1,1
MultiDrawMultiAngle,4,758,3,54,3,SW_NW,4,2,2
MultiDrawMultiAngle,4,759,3,55,3,N_E,1,1,1
MultiDrawMultiAngle,4,760,3,56,3,SW_NW,2,1,1
MultiDrawMultiAngle,4,761,3,57,3,S_W,3,2,2
MultiDrawMultiAngle,4,762,3,58,3,NE_SE,2,2,2
MultiDrawMultiAngle,4,763,3,59,3,SW_NW,1,1,1
MultiDrawMultiAngle,4,764,3,60,3,NE_SE,4,1,2
MultiDrawMultiAngle,4,765,3,61,3,S_W,4,1,2
MultiDrawMultiAngle,4,766,3,62,3,S_W,1,1,1
MultiDrawMultiAngle,4,767,3,63,3,S_W,4,2,1
MultiDrawMultiAngle,4,768,3,64,3,NE_SE,4,2,2
MultiDrawMultiAngle,5,769,1,1,1,SW_NW,1,2,1
MultiDrawMultiAngle,5,770,1,2,1,SW_NW,2,2,2
MultiDrawMultiAngle,5,771,1,3,1,NE_SE,3,1,2
MultiDrawMultiAngle,5,772,1,4,1,S_W,3,1,1
MultiDrawMultiAngle,5,773,1,5,1,NE_SE,3,2,1
MultiDrawMultiAngle,5,774,1,6,1,SW_NW,4,1,1
MultiDrawMultiAngle,5,775,1,7,1,NE_SE,2,2,2
MultiDrawMultiAngle,5,776,1,8,1,SW_NW,4,1,2
MultiDrawMultiAngle,5,777,1,9,1,NE_SE,1,2,2
MultiDrawMultiAngle,5,778,1,10,1,SW_NW,2,1,1
MultiDrawMultiAngle,5,779,1,11,1,SW_NW,4,2,1
MultiDrawMultiAngle,5,780,1,12,1,SW_NW,3,2,2
MultiDrawMultiAngle,5,781,1,13,1,N_E,1,2,2
MultiDrawMultiAngle,5,782,1,14,1,S_W,3,2,2
MultiDrawMultiAngle,5,783,1,15,1,N_E,2,1,2
MultiDrawMultiAngle,5,784,1,16,1,N_E,2,2,1
MultiDrawMultiAngle,5,785,1,17,1,N_E,4,1,1
MultiDrawMultiAngle,5,786,1,18,1,S_W,1,2,1
MultiDrawMultiAngle,5,787,1,19,1,NE_SE,3,2,2
MultiDrawMultiAngle,5,788,1,20,1,N_E,2,2,2
MultiDrawMultiAngle,5,789,1,21,1,S_W,2,1,2
MultiDrawMultiAngle,5,790,1,22,1,S_W,2,2,2
MultiDrawMultiAngle,5,791,1,23,1,N_E,3,1,2
MultiDrawMultiAngle,5,792,1,24,1,N_E,3,2,2
MultiDrawMultiAngle,5,793,1,25,1,SW_NW,3,1,2
MultiDrawMultiAngle,5,794,1,26,1,NE_SE,4,1,2
MultiDrawMultiAngle,5,795,1,27,1,N_E,4,2,2
MultiDrawMultiAngle,5,796,1,28,1,NE_SE,2,1,1
MultiDrawMultiAngle,5,797,1,29,1,S_W,3,2,1
MultiDrawMultiAngle,5,798,1,30,1,S_W,4,1,2
MultiDrawMultiAngle,5,799,1,31,1,NE_SE,1,1,1
MultiDrawMultiAngle,5,800,1,32,1,NE_SE,4,1,1
MultiDrawMultiAngle,5,801,1,33,1,N_E,2,1,1
MultiDrawMultiAngle,5,802,1,34,1,SW_NW,4,2,2
MultiDrawMultiAngle,5,803,1,35,1,S_W,3,1,2
MultiDrawMultiAngle,5,804,1,36,1,SW_NW,3,1,1
MultiDrawMultiAngle,5,805,1,37,1,N_E,1,2,1
MultiDrawMultiAngle,5,806,1,38,1,SW_NW,1,2,2
MultiDrawMultiAngle,5,807,1,39,1,NE_SE,2,2,1
MultiDrawMultiAngle,5,808,1,40,1,S_W,1,2,2
MultiDrawMultiAngle,5,809,1,41,1,SW_NW,3,2,1
MultiDrawMultiAngle,5,810,1,42,1,NE_SE,1,2,1
MultiDrawMultiAngle,5,811,1,43,1,NE_SE,1,1,2
MultiDrawMultiAngle,5,812,1,44,1,S_W,2,1,1
MultiDrawMultiAngle,5,813,1,45,1,N_E,4,1,2
MultiDrawMultiAngle,5,814,1,46,1,S_W,2,2,1
MultiDrawMultiAngle,5,815,1,47,1,N_E,3,2,1
MultiDrawMultiAngle,5,816,1,48,1,S_W,1,1,1
MultiDrawMultiAngle,5,817,1,49,1,N_E,4,2,1
MultiDrawMultiAngle,5,818,1,50,1,N_E,3,1,1
